0,60008,60019,60026,60027,60032,60052,60055,60078,60079,60099,60105,60109,60110,60111,60114,60118,60129,60132,60139,60142,60147,60150,60158,60161,60162,60164,60170,60177,60184,60187,60188,60189,60194,60195,60196,60203,60204,60212,60213,60216,60218,60001,60002,60003,60004,60006,60009,60010,60011,60012,60013,60021,60022,60023,60025,60029,60037,60038,60039,60040,60041,60042,60043,60044,60046,60080,60097,60101,60102,60103,60104,60112,60120,60124,60130,60133,60135,60138,60140,60141,60149,60157,60159,60167,60169,60182,60187,60198,60208,60209,60210,60214,60217,60219,60221,60223,60224,60093,60092,60145,60034,60108,60059,60181,60137,60123,60176,60115,60028,60146,60136,60066,60076,60172,60048,60050,60166,60088,60072,60068,60134,60085,60049,60056,60075,60030,60096,60151,60131,60094,60090,60069,60215,60045,60024,60063,60228,60154,60122,60081,60087,60173,60201,60084,60057,60106,60073,60178,60156,60107,60211,60165,60077,60153,60082,60053,60190,60148,60074,60098,60179,60089,60083,60119,60163,60095,60186,60160,60191,60171,60080,60144,60222,60117,60202,60058,60067,60125,60116,60168,60047,60121,60183,60086,60206,60175,60091,60197,60100,60143,60127,60185,60199,60220,60174
70014,38.319,23.19,22.887,13.627,47.806,32.303,38.884,10.311,30.707,58.364,21.44,24.171,46.167,33.304,11.397,60.155,60.043,19.812,53.97,82.185,62.477,60.131,29.676,37.546,34.38,31.429,41.644,75.25,31.733,38.333,31.325,29.302,2.5161,47.233,52.906,58.633,54.236,51.375,96.457,84.71,48.031,40.409,43.111,30.807,19.864,65.484,19.743,21.106,27.277,34.321,33.457,31.877,36.265,9.5697,18.847,17.731,99.28,92.558,97.414,80.646,70.231,79.776,68.931,81.807,79.423,2.1442,58.673,47.227,40.703,44.811,34.438,15.896,53.006,35.413,65.304,54.508,69.366,50.428,64.819,53.63,41.501,21.62,36.015,44.997,28.195,86.125,38.333,87.678,38.723,50.379,60.22,64.52,62.073,68.865,70.471,42.752,60.821,63.87,51.858,37.624,95.899,28.951,57.023,79.647,43.727,63.567,102.2,30.811,13.891,58.111,52.154,46.96,9.4307,93.082,62.014,33.335,51.704,13.162,30.899,42.506,69.356,16.402,81.561,62.097,29.872,11.028,57.357,63.314,65.348,66.983,49.36,42.883,45.518,93.306,23.847,31.372,63.508,16.451,53.001,13.661,11.793,92.579,6.2217,13.931,71.613,26.626,25.985,61.94,21.611,26.309,98.393,45.08,32.939,25.259,24.21,29.678,18.766,44.335,33.51,63.241,103.02,37.079,17.693,50.168,31.699,40.623,28.468,28.443,45.927,91.648,2.1442,52.048,60.14,52.747,29.227,62.392,38.117,19.833,31.346,60.273,49.413,40.304,23.94,12.246,57.829,68.361,55.057,63.555,44.914,49.25,40.462,24.716,19.779,73.82,83.35
70016,25.96,16.854,38.023,35.44,21.767,32.428,16.075,16.878,13.762,71.566,29.693,11.101,47.086,59.343,26.208,44.713,53.43,42.765,32.188,65.059,36.796,43.26,53.675,38.857,25.962,43.414,52.786,63.987,50.234,38.442,42.311,3.838,28.233,40.029,30.504,65.465,56.635,69.52,80.143,69.333,70.949,15.867,25.129,18.265,19.631,72.263,25.959,8.5915,20.043,46.976,42.092,49.354,61.104,35.347,37.306,32.485,86.22,77,89.315,63.933,55.903,77.145,70.034,82.195,84.22,25.823,72.411,61.556,58.215,65.577,38.041,42.247,37.635,10.982,47.789,41.082,48.191,31.481,42.057,28.886,27.03,46.917,32.936,40.852,47.142,77.575,38.442,75.285,50.495,51.822,60.492,56.24,82.583,80.511,88.539,63.044,76.469,80.775,69.953,18.173,70.399,51.45,30.598,72.413,32.895,68.172,91.582,53.138,20.129,34.74,33.622,26.184,23.761,80.149,47.16,43.115,55.211,25.808,5.2679,30.833,51.193,39.156,65.833,44.162,29.124,36.46,78.427,40.431,45.087,79.049,66.242,28.593,68.358,95.179,21.154,9.8112,81.515,35.644,32.077,22.007,37.806,80.787,27.798,17.183,53.204,44.194,34.803,53.813,47.636,52.213,83.298,52.323,26.978,46.595,32.739,22.732,9.2233,24.504,14.973,74.877,89.769,55.21,11.079,60.138,38.104,64.143,23.168,37.53,39.868,76.795,25.823,28.278,80.902,39.622,54.141,45.314,18.938,23.309,57.005,63.776,24.598,36.792,50.329,26.614,54.926,59.983,68.324,52.172,66.736,33.302,14.05,47.483,39.413,89.004,72.509
70023,21.042,62.743,77.801,69.853,44.288,25.061,34.998,54.246,60.556,51.252,36.775,37.744,19.829,74.81,45.718,13.705,7.763,55.829,72.06,106.09,65.351,86.472,84.452,84.901,72.919,38.352,38.423,19.039,87.905,84.745,84.824,49.431,55.765,9.1392,30.977,36.145,24.144,107.61,42.523,30.638,102.82,38.351,24.206,29.237,36.713,40.327,68.953,53.831,66.612,88.798,85.746,87.892,89.501,58.529,74.666,43.276,43.181,38.105,42.582,28.847,16.88,31.947,30.017,39.282,46.422,57.572,52.807,47.657,52.061,62.957,26.599,67.715,14.116,54.082,20.153,86.495,86.011,74.589,78.173,63.823,73.169,75.573,79.595,13.037,50.245,30.878,84.745,31.542,38.931,21.053,22.336,9.2734,117.87,123.71,126.69,98.856,116.84,120.08,108.1,63.392,67.043,84.72,53.087,25.446,79.549,34.036,46.154,59.285,42.51,71.28,76.738,27.762,61.45,37.018,12.91,34.92,25.619,65.324,43.712,16.137,92.418,72.548,28.231,20.049,26.689,58.202,113.01,34.449,27.173,121.98,105.49,18.819,100.46,52.573,66.73,37.603,119.74,48.47,26.971,42.578,65.942,36.342,61.819,58.4,25.543,82.531,35.143,6.9117,66.477,78.236,43.289,31.495,73.784,54.3,75.679,27.29,44.374,68.156,61.206,50.534,46.928,93.263,43.681,39.02,30.691,95.207,69.652,80.661,86.832,36.637,57.572,65.8,115.87,9.6084,66.48,18.058,29.435,66.973,83.341,29.52,38.604,16.9,71.135,45.054,14.217,13.039,110.34,7.973,66.197,78.189,48.325,80.544,49.475,129.83,27.139
70024,40.523,81.226,93.544,84.371,64.78,38.709,55.394,71.081,80.058,45.827,49.696,56.245,25.538,82.285,59.64,31.299,13.072,65.293,92.559,126.61,85.635,106.86,96.678,103.04,92.045,45.5,40.643,18.249,102.43,103.06,101.3,69.091,69.896,26.297,50.994,29.071,21.222,121.58,42.598,33.161,114.46,58.821,44.688,48.107,52.961,29.662,86.189,72.44,85.358,104.88,102.67,102.74,100.53,70.926,89.773,55.108,36.455,37.961,27.322,35.567,26.52,11.438,14.995,19.685,29.86,72.599,47.458,46.934,54.223,64.526,36.973,79.6,34.21,74.176,35.805,106.58,106.52,94.931,98.668,84.344,93.005,87.736,98.253,26.493,57.098,17.69,103.06,26.654,42.514,22.531,14.62,12.464,130.36,139.7,140.2,112.21,131.57,134.25,122.07,83.376,81.633,97.818,73.311,10.517,99.174,23.62,34.544,65.384,58.137,91.802,97.091,48.24,77.629,31.535,29.257,42.076,24.242,81.705,63.544,35.864,112.93,86.528,32.884,37.319,41.466,70.196,125.35,52.762,44.025,137.85,120.01,39.068,112.29,32.634,84.975,57.375,133.45,59.522,46.928,57.692,78.891,28.644,76.966,75.738,38.734,97.542,46.148,13.958,76.248,89.251,40.607,33.045,92.645,62.054,92.629,44.76,62.388,88.4,80.944,42.738,39.834,107.71,61.368,36.803,40.499,106.91,88.296,97.515,106.05,35.446,72.599,86.321,128.28,29.97,73.836,34.946,49.683,84.515,94.047,21.143,58.993,31.175,81.02,58.838,13.167,10.746,125.97,20.167,68.181,98.337,68.76,93.832,59.277,144.53,20.339
70025,75.059,86.462,78.803,68.122,100.04,59.449,87.707,72.635,92.937,26.808,55.247,74.974,55.831,39.633,58.126,88.191,72.094,43.577,115.54,145.5,119.92,123.35,64.972,98.386,97.744,42.894,37.786,88.657,78.554,99.575,87.476,87.755,60.872,69.552,95.961,43.447,53.056,89.71,114.35,103.56,74.507,91.079,83.705,74.257,65.302,44.495,82.138,82.441,90.654,87.79,90.836,80.265,62.493,54.566,73.599,51.505,108.87,109.65,96.018,103.62,91.866,72.488,59.103,66.52,54.505,65.327,25.208,27.975,26.513,18.666,53.855,55.24,84.421,94.859,95.022,117.89,131.44,113.06,125.89,112.81,104.75,59.852,98.546,64.381,36.874,89.483,99.575,99.031,38.27,54.796,58.406,77.092,90.25,114.06,102.66,80.003,101.09,100.68,90.117,99.648,139.74,69.319,110.86,82.661,107.08,49.42,105.34,32.613,63.87,118.67,114.93,89.569,72.428,104.03,88.145,44.955,50.704,75.346,86.144,75.101,132.44,66.844,102.13,93.817,61.314,52.919,85.657,104.36,100.39,111.92,91.035,78.736,73.716,69.644,87.199,82.634,97.914,48.814,93.454,61.994,59.174,101.09,67.518,77.147,100.94,77.727,51.205,75.695,46.186,56.019,112.96,44.101,96.169,38.326,84.426,68.517,74.805,106.51,95.549,31.145,112.12,81.74,72.927,36.877,50.967,69.36,91.809,87.003,108.51,107.37,65.327,112.24,88.281,80.692,36.981,92.419,83.02,82.85,57.354,51.363,98.102,63.29,48.097,57.59,64.286,79.07,101.05,82.553,18.659,112.46,96.445,67.785,44.981,111.66,92.753
70026,144.17,134.13,113.9,108.92,162.03,129.77,151.6,124.7,143.36,107.25,120.69,136.54,131.96,82.12,117.33,162.27,149.69,100.9,165.83,185.78,176.82,166.76,92.659,132.58,140.95,113.63,113.44,167.06,104.6,134.31,118.42,143.97,112.86,143.75,163.8,123.5,131.67,99.082,192.77,181.37,83.717,153.92,151.94,139.94,128.22,125.1,124.71,135.3,136.49,115.31,121.93,106.69,84.858,105.86,110.69,114.34,188.67,188.1,176.6,180.3,168.33,153.06,139.51,147.11,134.72,115.49,105.69,105.5,99.536,88.665,125.86,99.07,156.88,149.78,168.95,158.68,179.4,160.52,176.74,167.53,150.04,96.128,137,138.82,102.46,169.59,134.31,178.28,112.59,132.28,137.73,154.97,87.764,119,96.791,95.342,105.87,101.52,99.131,149.99,208.57,97.018,171.65,162.61,148.58,129.78,185.77,93.563,123.82,170.9,161.66,157.24,119.61,183.5,162.9,116.87,128.93,119.86,145.32,146.07,176.02,105.43,179.43,166.88,130.2,104.9,86.854,173.73,172.46,117.4,103.29,148.72,85.481,149.19,132.24,144.59,97.52,109.25,162.52,122.24,103.78,180.85,114.5,126.62,175.36,108.56,119.28,153.17,93.651,90.235,192.04,120.92,138.28,99.703,122.24,135.58,132.81,155.92,146.18,111.78,192.06,103.35,131.35,115.52,121.97,86.156,135.77,121.35,144.95,186.04,115.49,165.41,87.239,154.16,88.749,166.06,148.9,126.98,86.345,131.23,162.61,136.22,90.757,117.34,142.48,157.51,112.83,159.15,85.301,157.1,155.13,99.335,106.42,108.12,172.12
70027,119.96,151.84,153.2,142.03,147.58,109.33,136.2,138.23,154.62,74.183,114.21,130.65,95.272,119.94,122.51,117.28,97.213,115.45,172.66,206.55,169.3,185,144.42,169.86,163.93,101.38,91.062,102.3,156.46,170.58,162.21,145.36,130.13,106.45,135.72,76.286,85.839,170.5,118.86,114.4,156.36,139.99,126.84,124.87,122.96,69.491,151.92,144.64,156.43,163.85,164.98,157.8,143.48,126.36,148.09,115.13,105.96,115.4,86.9,119.06,112.29,75.864,74.991,66.565,58.834,134.48,74.099,85.34,93.156,94.475,103.76,130.91,118.95,151.94,122.02,182.31,188.02,173.13,180.65,166.06,168.09,137.53,167.62,103.32,105.15,90.945,170.58,103.72,93.882,90.705,83.803,98.485,172.46,194.1,184.75,160.48,181.92,182.13,170.94,159.91,166.95,148.09,157.34,88.993,172.75,74.014,96.253,106.98,125.32,173.34,175.29,131.65,141.61,105.38,115.39,100.31,86.795,145.49,141.03,116.57,192.61,142.08,115.65,123.45,112.62,124.83,167.74,138.79,130.24,191.97,171.16,120.61,155.31,54.37,154.28,135.3,179.64,115.95,131.77,123.86,133.4,101.16,138.13,143.49,124.58,154.08,108.76,99.439,122.79,135.17,114.11,89.684,163.39,109.55,156.43,119.41,134.42,166.17,156.46,69.094,106.97,160.54,132.73,82.748,104.24,150.58,158.65,160.28,177.17,112.62,134.48,167.2,170.44,114.35,114.67,121.11,130.17,151.5,137.66,78.666,142.61,106.27,126.18,121.67,91.383,96.909,180.46,106.33,96.908,174.93,149.06,145.59,112.96,193.22,99.1
70030,92.641,57.724,65.933,75.335,70.488,100.17,77.712,71.775,54.576,136.76,95.057,78.958,115,106.98,87.631,106.19,119.89,99.324,41.856,17.728,55.845,26.527,85.8,45.468,45.699,108.38,118.54,126.87,72.057,43.99,58.892,64.596,82.214,107.09,86.009,132.92,124.55,77.683,135.4,127.25,91.949,74.517,88.582,85.878,86.152,139.81,60.555,64.47,53.18,61.034,55.208,69.917,92.731,88.149,70.698,95.118,145.37,133.76,153.03,120.72,116.82,144.16,137.89,149.86,152.11,77.676,137.31,125.91,120.25,124.33,105.47,88.393,100.47,58.864,106.26,26.871,33.825,38.141,40.837,51.586,41.071,86.283,44.172,108.54,107.8,141.57,43.99,136.11,115.88,119.74,128.35,121.76,91.351,65.885,87.67,80.312,74.388,79.902,77.747,49.931,98.597,80.912,66.151,137.54,36.527,136,153,110.14,83.982,44.958,36.022,86.169,70.423,139.96,108.82,109.02,123.04,67.349,69.723,97.139,23.833,77.453,123.74,102.83,96.841,89.803,90.559,90.87,99.852,66.311,73.182,93.92,90.179,162.96,56.017,75.866,83.365,95.705,89.692,85.558,83.962,141.77,75.189,66.69,109.26,69.492,100.51,119.58,97.334,91.827,140.05,119.42,46.819,104.95,58.888,90.658,74.703,44.562,52.969,140.91,148.41,72.484,76.372,126.57,104.86,89.934,51.416,57.476,34.254,134.56,77.676,48.524,91.099,103.89,106.46,104.85,83.292,59.953,93.65,131.67,76.895,104.65,96.806,88.407,122.43,125.19,65.219,116.11,124.04,34.758,64.506,80.015,99.308,79.746,135.04
70031,85.484,76.057,96.936,101.19,57.605,99.555,70.036,87.002,67.06,140.74,101.18,81.387,110.45,130.51,98.915,86.665,106.23,115.34,44.266,39.864,36.475,46.801,117.84,81.207,69.712,114.3,122.31,104.88,107.88,79.49,94.458,69.095,99.548,97.542,67.698,130.46,119.1,121.27,102.34,98.524,130.76,66.325,77.532,83.318,91.053,136.32,85.446,76.22,73.617,98.663,91.535,106.03,125.77,106.83,99.602,104.97,115.36,102.58,128.93,91.983,93.917,129.1,128.42,137.49,144.73,96.039,141.87,132,130.11,138.13,105.72,111.88,84.439,62.257,83.025,55.585,32.252,49.916,33.402,43.908,60.529,114,75.138,101.4,119.67,119.33,79.49,109.59,120.57,114.47,119.91,105.48,136.03,117.5,136.13,119.79,122.11,127.69,121.52,60.264,52.184,113.88,46.946,118.07,63.48,130.71,125.17,125.84,92.744,39.346,49.096,72.209,90.902,111.52,88.833,113.12,118.99,90.299,70.197,87.887,39.603,104.67,95.649,80.87,96.864,108.17,133.62,65.401,74.753,117.3,116.76,83.724,128.39,150.58,77.869,73.954,130.35,108.35,71.619,94.617,107.01,114.68,96.197,84.125,82.51,102.87,105.64,104.23,118.89,119.93,107.91,119.54,72.527,119.3,88.598,89.304,81.921,54.181,64.209,142.74,117.38,110.82,83.752,128.17,107.32,126,74.505,90.521,69.905,104.4,96.039,45.264,135.11,89.036,126.29,83.272,75.651,83.129,123.76,125.94,61.477,99.531,120.68,99.313,112.1,107.67,112.19,97.875,139.41,54.24,59.902,111.08,112.11,130.73,111.19
70032,76.145,61.618,81.795,86.551,48.176,89.151,60.072,73.316,52.959,130.19,89.429,69.689,101.25,116.52,86.175,80.898,99.3,102.19,29.745,27.617,26.391,31.257,102.84,65.688,54.549,102.9,111.5,100.43,92.543,63.965,79.037,56.381,85.895,89.246,60.672,121.17,110.31,105.72,101.75,96.233,115.37,56.259,68.87,72.781,79.231,127.37,70.604,62.652,58.874,83.191,76.065,90.661,110.74,93.138,84.656,92.625,113.87,101.29,125.63,89.531,89.479,123.04,120.83,130.82,136.86,82.166,131.22,120.89,118.25,125.69,95.293,97.66,77.51,49.308,78.345,40.034,16.695,34.812,18.793,31.427,45.378,99.344,59.709,92.597,107.27,115.26,63.965,106.75,109.54,105.53,111.89,99.283,120.47,102.22,120.61,104.34,106.58,112.16,105.96,46.057,56.645,98.77,38.467,113.12,48.013,122.1,123.06,112.91,80.262,25.583,33.829,64.1,76.643,109.4,83.288,102.06,109.86,75.751,58.34,79.184,24.454,89.941,93.055,75.679,86.238,94.546,118.09,60.721,70.395,101.96,101.2,75.107,113.03,144.09,63.12,62.825,114.8,95.606,64.736,82.14,92.766,112.15,81.995,70.056,79.045,87.635,94.192,97.728,105.01,105.3,107.08,109.46,57.325,106.49,73.435,78.729,69.332,39.636,50.121,132.68,116.3,95.379,71.206,117.93,96.46,110.75,59.549,75.183,54.344,102.76,82.166,31.935,119.56,81.929,112.75,78.045,65.989,68.393,108.98,117.35,53.125,90.174,106.53,86.647,104.4,101.9,96.669,92.064,126.72,38.834,48.463,96.094,99.416,115.35,107.49
70033,8.139,46.121,59.953,51.987,36.172,9.2965,24.179,36.575,45.359,47.763,19.961,21.177,17.05,59.562,28.118,23.803,22.703,40.062,60.656,94.767,57.94,73.816,66.961,68.001,57.042,25.943,30.488,36.867,70.021,67.985,67.127,34.713,38.002,9.1584,28.339,36.98,26.322,89.75,58.901,46.992,85.397,27.994,16.476,13.4,18.833,43.196,51.487,37.346,50.267,71.016,68.19,70.001,72.35,41.237,56.775,26.718,60.907,54.76,59.958,43.741,32.496,45.642,38.693,50.626,53.657,39.689,49.047,40.603,41.975,52.375,14.07,50.478,17.831,40.561,30.16,72.525,75.869,61.811,68.517,53.936,58.606,58.163,63.149,9.2811,36.605,48.384,67.985,49.295,29.638,21.469,29.183,26.555,100.2,105.95,108.86,81.074,98.949,102.19,90.232,49.335,71.938,67.02,46.677,42.374,64.481,38.158,64.017,45.55,24.621,61.188,63.995,22.282,43.637,54.714,25.042,23.203,25.663,47.562,29.592,7.2552,80.844,54.737,44.08,27.85,9.531,41.073,95.378,36.487,33.509,104.19,87.604,10.897,82.993,63.701,49.894,23.536,101.89,32.103,25.587,24.734,48.383,54.207,43.929,40.95,36.676,64.64,19.896,23.974,50.193,61.197,60.365,26.216,57.565,39.715,58.112,9.7195,27.309,54.982,46.511,49.223,64.646,75.38,26.371,34.933,17.43,77.807,53.194,63.07,71.058,53.627,39.689,55.062,98.222,15.662,51.569,27.199,18.217,49.655,66.364,33.489,32.291,5.9691,54.691,27.512,23.313,30.435,92.509,25.205,55.075,64.508,36.909,62.822,33.817,111.94,45.03
70034,30.762,30.583,54.019,53.213,6.0593,43.407,14.516,35.179,22.174,84.53,44.76,25.078,55.707,77.676,43.626,41.172,56.187,60.49,23.548,57.462,20.058,38.506,71.457,49.081,33.885,57.774,65.935,61.849,66.416,48.091,56.428,15.924,46.659,44.609,21.288,75.522,64.956,84.817,72.368,63.079,88.128,10.729,24.534,27.04,34.733,81.85,41.24,25.347,31.485,61.271,55.284,65.237,79.062,53.718,54.258,48.989,81.04,70.091,88.012,56.802,51.862,80.55,76.403,87.325,92.012,44.24,85.596,75.524,73.656,82.022,49.56,60.683,35.643,12.546,41.562,40.261,37.597,27.137,29.986,15.404,29.446,65.114,42.019,47.403,63.609,76.59,48.091,71.297,64.106,60.122,67.142,57.366,98.594,92.34,103.32,79.388,90.428,95.193,85.215,20.025,53.127,68.838,12.15,72.809,36.491,76.79,88.177,70.423,37.161,22.813,29.147,21.256,41.531,75.4,43.799,56.636,64.313,42.878,14.434,34.349,43.833,56.957,59.509,38.031,40.552,54.774,94.75,28.359,36.02,91.153,81.117,30.52,85.543,100.65,34.517,17.434,96.424,52.877,24.761,38.983,56.197,76.97,45.971,34.555,45.308,60.42,49.118,55.364,65.993,70.53,76.48,63.692,36.156,63.786,47.326,33.011,26.951,21.816,20.619,86.917,84.266,71.031,28.594,72.185,50.901,81.629,34.269,51.536,45.341,70.543,44.24,17.179,97.051,39.37,72.172,39.946,20.542,38.425,75.237,72.088,12.26,44.624,68.769,43.882,60.119,60.607,81.49,51.268,83.556,31.919,4.4838,65.044,56.499,102.36,70.024
70035,67.305,107.01,125.53,118.68,77.083,74.948,74.567,101.57,102.04,91.471,86.63,83.782,67.073,124.29,95.248,45.811,49.025,105.61,104.71,134.93,91.114,120.16,134.09,128.91,114.89,87.268,84.806,31.467,136.45,128.36,131.58,91.3,105.04,58.995,61.981,74.735,66.023,156.31,10.912,20.877,152.52,76.281,65.15,75.511,85.373,74.72,115.17,98.376,110.03,135.94,131.88,136.21,139.35,108.29,123,93.172,9.854,13.176,28.362,26.433,35.075,47.948,59.686,56.914,70.543,106.33,93.099,92.171,98.735,109.39,76.169,117.51,53.103,93.309,42.465,123.17,114.12,109.76,106.27,94.798,112.23,125.28,122.58,62.716,99.287,29.373,128.36,19.443,86.155,65.839,59.977,43.685,167.25,170.37,175.53,147.98,164.89,168.53,156.78,102.39,62.982,134.07,80.154,35.681,119.24,69.047,18.716,108.16,91.339,101.36,111.6,64.366,109.19,14.169,43.61,83.742,68.823,112.74,85.51,62.813,123.07,121.63,24.337,46.126,76.395,108.03,162.47,55.5,47.048,168.81,153.83,63.127,150.12,63.825,111.3,80.428,168.51,98.366,59.087,91.691,115.51,17.248,110.4,104.91,37.802,130.8,84.976,45.906,116.34,128.11,6.8988,77.159,116.5,103.69,122.08,75.57,90.685,104.88,101.66,88.103,7.9945,141.8,90.514,82.152,80.236,144.92,113.16,127.04,127.77,13.603,106.33,98.075,165.29,52.571,115.87,44.853,71.312,112.81,133.22,66.813,70.817,66.795,121.02,94.638,55.478,40.6,157.61,42.068,112.95,114.91,85.165,129.85,99.27,177.78,25.548
70048,126.04,87.506,67.774,75.893,122.42,121.75,120.14,91.691,94.679,136.64,110.5,109.44,134.95,87.837,100.6,147.42,149.51,97.578,105.48,104.13,122.67,95.862,65.268,67.843,83.145,116.96,125.58,164.32,57.786,69.018,61.822,103.84,90.333,136.57,134.4,143.45,142.04,38.915,183.67,172.37,51.083,119.48,128.37,117.74,108.73,149.6,78.287,95.525,85.53,57.322,62.034,57.61,64.394,89.646,70.796,105.29,188.07,180.19,186.87,167.48,158.22,168.41,156.46,169.11,163.93,87.977,136.15,126.54,117.45,113.51,123.29,81.721,140.12,104.33,151.42,87.569,110.41,98.25,112.99,113.39,89.838,73.727,75.051,134.47,107.8,175.59,69.018,176.58,122.75,138.78,148.52,153.93,35.191,24.8,22.735,48.824,28.652,26.269,38.428,97.347,167.81,63.009,126.04,169.11,83.666,149.48,191.56,102.82,102.97,111.48,97.763,130.21,84.169,181.86,149.61,119.87,139.2,80.506,109.15,130.7,101.9,73.668,169,147.87,119.34,90.6,39.741,143.87,149.15,25.705,40.18,130.1,52.242,179.21,83.217,113.42,28.033,101.41,136.14,103.05,81.568,181.67,83.672,88.348,157.12,62.934,114.25,151.35,87.636,74.136,186.32,131.27,80.68,102.59,71.405,118.29,102.54,98.76,96.142,142.65,191.76,52.487,102.72,133.56,120.01,57.223,82.591,66.542,74.955,179.64,87.977,109.7,37.122,140.84,94.171,148.76,122.34,80.816,70.64,147.11,127.29,129.78,83.372,101.39,147.03,157.79,35.745,152.44,110.76,92.266,113.04,66.718,102.59,15.66,172.58
