60452,1,0,254
60452,1,1,486
60452,1,2,612
60452,1,3,425
60452,1,4,411
60452,1,5,496
60452,1,6,495
60452,1,7,548
60452,1,8,562
60452,1,9,492
60452,1,10,563
60452,1,11,628
60452,1,12,640
60452,1,13,633
60452,1,14,671
60452,1,15,662
60452,1,16,625
60452,1,17,556
60452,1,18,506
60452,1,19,527
60452,1,20,502
60452,1,21,493
60452,1,22,537
60452,1,23,538
60452,1,24,556
60452,1,25,588
60452,1,26,570
60452,1,27,580
60452,1,28,551
60452,1,29,560
60452,1,30,550
60452,1,31,606
60452,1,32,669
60452,1,33,709
60452,1,34,708
60452,1,35,837
60452,1,36,765
60452,1,37,630
60452,1,38,530
60452,1,39,478
60452,1,40,506
60452,1,41,564
60452,1,42,638
60452,1,43,914
60452,1,44,1267
60452,1,45,1342
60452,1,46,6047
60452,1,47,12567
60452,1,48,21555
60452,1,49,27647
60452,1,50,24919
60452,1,51,16680
60452,1,52,12556
60452,1,53,7892
60452,1,54,7334
60452,1,55,7121
60452,1,56,10547
60452,1,57,19894
60452,1,58,26911
60452,1,59,26240
60452,1,60,22334
60452,1,61,18498
60452,1,62,16593
60452,1,63,11478
60452,1,64,9621
60452,1,65,10282
60452,1,66,7484
60452,1,67,1531
60452,1,68,132
60452,1,69,0
60452,1,70,0
60452,1,71,0
60452,1,72,0
60452,1,73,0
60452,1,74,0
60452,1,75,0
60452,1,76,0
60452,1,77,0
60452,1,78,0
60452,1,79,0
60452,1,80,0
60452,1,81,0
60452,1,82,0
60452,1,83,0
60452,1,84,0
60452,1,85,0
60452,1,86,0
60452,1,87,0
60452,1,88,0
60452,1,89,0
60452,1,90,0
60452,1,91,0
60452,1,92,0
60452,1,93,0
60452,1,94,0
60452,1,95,0
60452,1,96,0
60452,1,97,0
60452,1,98,0
60452,1,99,0
60452,1,100,0
60543,1,0,208
60543,1,1,537
60543,1,2,1000
60543,1,3,1353
60543,1,4,900
60543,1,5,441
60543,1,6,500
60543,1,7,530
60543,1,8,564
60543,1,9,571
60543,1,10,504
60543,1,11,576
60543,1,12,542
60543,1,13,546
60543,1,14,579
60543,1,15,607
60543,1,16,544
60543,1,17,489
60543,1,18,469
60543,1,19,579
60543,1,20,636
60543,1,21,563
60543,1,22,486
60543,1,23,552
60543,1,24,691
60543,1,25,686
60543,1,26,802
60543,1,27,930
60543,1,28,867
60543,1,29,672
60543,1,30,561
60543,1,31,508
60543,1,32,505
60543,1,33,490
60543,1,34,480
60543,1,35,536
60543,1,36,666
60543,1,37,692
60543,1,38,740
60543,1,39,593
60543,1,40,521
60543,1,41,475
60543,1,42,531
60543,1,43,835
60543,1,44,4292
60543,1,45,9789
60543,1,46,14500
60543,1,47,15315
60543,1,48,20391
60543,1,49,20731
60543,1,50,16425
60543,1,51,16184
60543,1,52,17476
60543,1,53,17768
60543,1,54,18883
60543,1,55,16601
60543,1,56,15052
60543,1,57,14068
60543,1,58,11437
60543,1,59,10203
60543,1,60,10403
60543,1,61,12851
60543,1,62,13333
60543,1,63,11893
60543,1,64,9809
60543,1,65,8507
60543,1,66,5332
60543,1,67,2720
60543,1,68,2504
60543,1,69,2173
60543,1,70,1072
60543,1,71,1479
60543,1,72,1538
60543,1,73,384
60543,1,74,5
60543,1,75,0
60543,1,76,0
60543,1,77,0
60543,1,78,0
60543,1,79,0
60543,1,80,0
60543,1,81,0
60543,1,82,0
60543,1,83,0
60543,1,84,0
60543,1,85,0
60543,1,86,0
60543,1,87,0
60543,1,88,0
60543,1,89,0
60543,1,90,0
60543,1,91,0
60543,1,92,0
60543,1,93,0
60543,1,94,0
60543,1,95,0
60543,1,96,0
60543,1,97,0
60543,1,98,0
60543,1,99,0
60543,1,100,0
60054,1,0,813
60054,1,1,1125
60054,1,2,422
60054,1,3,418
60054,1,4,481
60054,1,5,569
60054,1,6,502
60054,1,7,483
60054,1,8,428
60054,1,9,381
60054,1,10,407
60054,1,11,461
60054,1,12,414
60054,1,13,394
60054,1,14,444
60054,1,15,488
60054,1,16,529
60054,1,17,431
60054,1,18,532
60054,1,19,629
60054,1,20,590
60054,1,21,540
60054,1,22,700
60054,1,23,939
60054,1,24,514
60054,1,25,497
60054,1,26,524
60054,1,27,544
60054,1,28,652
60054,1,29,745
60054,1,30,577
60054,1,31,403
60054,1,32,378
60054,1,33,461
60054,1,34,442
60054,1,35,551
60054,1,36,422
60054,1,37,449
60054,1,38,498
60054,1,39,671
60054,1,40,696
60054,1,41,1667
60054,1,42,2431
60054,1,43,3643
60054,1,44,5028
60054,1,45,13820
60054,1,46,23196
60054,1,47,30794
60054,1,48,31238
60054,1,49,28430
60054,1,50,25134
60054,1,51,14983
60054,1,52,13594
60054,1,53,17975
60054,1,54,16159
60054,1,55,13765
60054,1,56,14969
60054,1,57,14926
60054,1,58,14361
60054,1,59,21431
60054,1,60,25935
60054,1,61,30521
60054,1,62,26216
60054,1,63,16098
60054,1,64,9294
60054,1,65,4645
60054,1,66,1493
60054,1,67,143
60054,1,68,0
60054,1,69,0
60054,1,70,0
60054,1,71,0
60054,1,72,0
60054,1,73,0
60054,1,74,0
60054,1,75,0
60054,1,76,0
60054,1,77,0
60054,1,78,0
60054,1,79,0
60054,1,80,0
60054,1,81,0
60054,1,82,0
60054,1,83,0
60054,1,84,0
60054,1,85,0
60054,1,86,0
60054,1,87,0
60054,1,88,0
60054,1,89,0
60054,1,90,0
60054,1,91,0
60054,1,92,0
60054,1,93,0
60054,1,94,0
60054,1,95,0
60054,1,96,0
60054,1,97,0
60054,1,98,0
60054,1,99,0
60054,1,100,0
60155,1,0,252
60155,1,1,610
60155,1,2,472
60155,1,3,536
60155,1,4,663
60155,1,5,455
60155,1,6,318
60155,1,7,350
60155,1,8,353
60155,1,9,420
60155,1,10,401
60155,1,11,388
60155,1,12,659
60155,1,13,656
60155,1,14,499
60155,1,15,402
60155,1,16,328
60155,1,17,307
60155,1,18,341
60155,1,19,328
60155,1,20,346
60155,1,21,508
60155,1,22,588
60155,1,23,500
60155,1,24,534
60155,1,25,574
60155,1,26,329
60155,1,27,505
60155,1,28,348
60155,1,29,335
60155,1,30,383
60155,1,31,399
60155,1,32,398
60155,1,33,343
60155,1,34,339
60155,1,35,363
60155,1,36,389
60155,1,37,436
60155,1,38,576
60155,1,39,491
60155,1,40,486
60155,1,41,500
60155,1,42,652
60155,1,43,2432
60155,1,44,3473
60155,1,45,8227
60155,1,46,16042
60155,1,47,18665
60155,1,48,21126
60155,1,49,20005
60155,1,50,18977
60155,1,51,15711
60155,1,52,12288
60155,1,53,13797
60155,1,54,14312
60155,1,55,13618
60155,1,56,13098
60155,1,57,13583
60155,1,58,16188
60155,1,59,18191
60155,1,60,19615
60155,1,61,21239
60155,1,62,12744
60155,1,63,4934
60155,1,64,4655
60155,1,65,4612
60155,1,66,2287
60155,1,67,0
60155,1,68,0
60155,1,69,0
60155,1,70,0
60155,1,71,0
60155,1,72,0
60155,1,73,0
60155,1,74,0
60155,1,75,0
60155,1,76,0
60155,1,77,0
60155,1,78,0
60155,1,79,0
60155,1,80,0
60155,1,81,0
60155,1,82,0
60155,1,83,0
60155,1,84,0
60155,1,85,0
60155,1,86,0
60155,1,87,0
60155,1,88,0
60155,1,89,0
60155,1,90,0
60155,1,91,0
60155,1,92,0
60155,1,93,0
60155,1,94,0
60155,1,95,0
60155,1,96,0
60155,1,97,0
60155,1,98,0
60155,1,99,0
60155,1,100,0
60366,1,0,422
60366,1,1,928
60366,1,2,677
60366,1,3,941
60366,1,4,1013
60366,1,5,515
60366,1,6,481
60366,1,7,531
60366,1,8,507
60366,1,9,643
60366,1,10,900
60366,1,11,871
60366,1,12,796
60366,1,13,587
60366,1,14,478
60366,1,15,408
60366,1,16,447
60366,1,17,454
60366,1,18,422
60366,1,19,392
60366,1,20,421
60366,1,21,475
60366,1,22,498
60366,1,23,502
60366,1,24,660
60366,1,25,534
60366,1,26,477
60366,1,27,447
60366,1,28,496
60366,1,29,466
60366,1,30,499
60366,1,31,558
60366,1,32,490
60366,1,33,436
60366,1,34,423
60366,1,35,399
60366,1,36,422
60366,1,37,425
60366,1,38,441
60366,1,39,369
60366,1,40,379
60366,1,41,435
60366,1,42,553
60366,1,43,1732
60366,1,44,5278
60366,1,45,9358
60366,1,46,13086
60366,1,47,16508
60366,1,48,23180
60366,1,49,34258
60366,1,50,35080
60366,1,51,27048
60366,1,52,16427
60366,1,53,11639
60366,1,54,11145
60366,1,55,7400
